Calc_Ramp_Ex_nm	Calc_Ramp_Rt_nm	Defl_V_Ex	Defl_V_Rt	
3.867188e+02	1.123047e+02	-4.620000e-01	-4.653750e-01	
3.876953e+02	1.113281e+02	-4.672500e-01	-4.691250e-01	
3.886719e+02	1.103516e+02	-4.657500e-01	-4.676250e-01	
3.896484e+02	1.093750e+02	-4.676250e-01	-4.665000e-01	
3.906250e+02	1.083984e+02	-4.650000e-01	-4.646250e-01	
3.916016e+02	1.074219e+02	-4.653750e-01	-4.668750e-01	
3.925781e+02	1.064453e+02	-4.642500e-01	-4.672500e-01	
3.935547e+02	1.054688e+02	-4.680000e-01	-4.657500e-01	
3.945313e+02	1.044922e+02	-4.668750e-01	-4.683750e-01	
3.955078e+02	1.035156e+02	-4.680000e-01	-4.661250e-01	
3.964844e+02	1.025391e+02	-4.668750e-01	-4.680000e-01	
3.974609e+02	1.015625e+02	-4.676250e-01	-4.653750e-01	
3.984375e+02	1.005859e+02	-4.668750e-01	-4.680000e-01	
3.994141e+02	9.960938e+01	-4.635000e-01	-4.665000e-01	
4.003906e+02	9.863281e+01	-4.653750e-01	-4.691250e-01	
4.013672e+02	9.765625e+01	-4.680000e-01	-4.672500e-01	
4.023438e+02	9.667969e+01	-4.680000e-01	-4.672500e-01	
4.033203e+02	9.570313e+01	-4.698750e-01	-4.687500e-01	
4.042969e+02	9.472656e+01	-4.657500e-01	-4.676250e-01	
4.052734e+02	9.375000e+01	-4.691250e-01	-4.680000e-01	
4.062500e+02	9.277344e+01	-4.687500e-01	-4.661250e-01	
4.072266e+02	9.179688e+01	-4.683750e-01	-4.683750e-01	
4.082031e+02	9.082031e+01	-4.680000e-01	-4.672500e-01	
4.091797e+02	8.984375e+01	-4.672500e-01	-4.661250e-01	
4.101563e+02	8.886719e+01	-4.680000e-01	-4.646250e-01	
4.111328e+02	8.789063e+01	-4.676250e-01	-4.683750e-01	
4.121094e+02	8.691406e+01	-4.665000e-01	-4.687500e-01	
4.130859e+02	8.593750e+01	-4.650000e-01	-4.676250e-01	
4.140625e+02	8.496094e+01	-4.672500e-01	-4.687500e-01	
4.150391e+02	8.398438e+01	-4.676250e-01	-4.691250e-01	
4.160156e+02	8.300781e+01	-4.676250e-01	-4.698750e-01	
4.169922e+02	8.203125e+01	-4.672500e-01	-4.672500e-01	
4.179688e+02	8.105469e+01	-4.661250e-01	-4.680000e-01	
4.189453e+02	8.007813e+01	-4.638750e-01	-4.653750e-01	
4.199219e+02	7.910156e+01	-4.676250e-01	-4.665000e-01	
4.208984e+02	7.812500e+01	-4.657500e-01	-4.683750e-01	
4.218750e+02	7.714844e+01	-4.680000e-01	-4.680000e-01	
4.228516e+02	7.617188e+01	-4.646250e-01	-4.710000e-01	
4.238281e+02	7.519531e+01	-4.680000e-01	-4.691250e-01	
4.248047e+02	7.421875e+01	-4.676250e-01	-4.650000e-01	
4.257813e+02	7.324219e+01	-4.676250e-01	-4.672500e-01	
4.267578e+02	7.226563e+01	-4.672500e-01	-4.687500e-01	
4.277344e+02	7.128906e+01	-4.683750e-01	-4.650000e-01	
4.287109e+02	7.031250e+01	-4.706250e-01	-4.657500e-01	
4.296875e+02	6.933594e+01	-4.657500e-01	-4.676250e-01	
4.306641e+02	6.835938e+01	-4.661250e-01	-4.672500e-01	
4.316406e+02	6.738281e+01	-4.646250e-01	-4.672500e-01	
4.326172e+02	6.640625e+01	-4.642500e-01	-4.665000e-01	
4.335938e+02	6.542969e+01	-4.620000e-01	-4.680000e-01	
4.345703e+02	6.445313e+01	-4.702500e-01	-4.702500e-01	
4.355469e+02	6.347656e+01	-4.661250e-01	-4.713750e-01	
4.365234e+02	6.250000e+01	-4.638750e-01	-4.680000e-01	
4.375000e+02	6.152344e+01	-4.650000e-01	-4.702500e-01	
4.384766e+02	6.054688e+01	-4.646250e-01	-4.710000e-01	
4.394531e+02	5.957031e+01	-4.635000e-01	-4.691250e-01	
4.404297e+02	5.859375e+01	-4.653750e-01	-4.687500e-01	
4.414063e+02	5.761719e+01	-4.665000e-01	-4.706250e-01	
4.423828e+02	5.664063e+01	-4.638750e-01	-4.710000e-01	
4.433594e+02	5.566406e+01	-4.650000e-01	-4.702500e-01	
4.443359e+02	5.468750e+01	-4.657500e-01	-4.676250e-01	
4.453125e+02	5.371094e+01	-4.650000e-01	-4.680000e-01	
4.462891e+02	5.273438e+01	-4.638750e-01	-4.683750e-01	
4.472656e+02	5.175781e+01	-4.642500e-01	-4.683750e-01	
4.482422e+02	5.078125e+01	-4.642500e-01	-4.680000e-01	
4.492188e+02	4.980469e+01	-4.638750e-01	-4.683750e-01	
4.501953e+02	4.882813e+01	-4.672500e-01	-4.683750e-01	
4.511719e+02	4.785156e+01	-4.680000e-01	-4.676250e-01	
4.521484e+02	4.687500e+01	-4.631250e-01	-4.672500e-01	
4.531250e+02	4.589844e+01	-4.627500e-01	-4.683750e-01	
4.541016e+02	4.492188e+01	-4.635000e-01	-4.695000e-01	
4.550781e+02	4.394531e+01	-4.646250e-01	-4.668750e-01	
4.560547e+02	4.296875e+01	-4.665000e-01	-4.706250e-01	
4.570313e+02	4.199219e+01	-4.627500e-01	-4.680000e-01	
4.580078e+02	4.101563e+01	-4.627500e-01	-4.695000e-01	
4.589844e+02	4.003906e+01	-4.623750e-01	-4.680000e-01	
4.599609e+02	3.906250e+01	-4.668750e-01	-4.706250e-01	
4.609375e+02	3.808594e+01	-4.646250e-01	-4.691250e-01	
4.619141e+02	3.710938e+01	-4.631250e-01	-4.691250e-01	
4.628906e+02	3.613281e+01	-4.646250e-01	-4.680000e-01	
4.638672e+02	3.515625e+01	-4.676250e-01	-4.717500e-01	
4.648438e+02	3.417969e+01	-4.680000e-01	-4.687500e-01	
4.658203e+02	3.320313e+01	-4.623750e-01	-4.691250e-01	
4.667969e+02	3.222656e+01	-4.665000e-01	-4.683750e-01	
4.677734e+02	3.125000e+01	-4.650000e-01	-4.706250e-01	
4.687500e+02	3.027344e+01	-4.683750e-01	-4.657500e-01	
4.697266e+02	2.929688e+01	-4.650000e-01	-4.706250e-01	
4.707031e+02	2.832031e+01	-4.661250e-01	-4.702500e-01	
4.716797e+02	2.734375e+01	-4.665000e-01	-4.702500e-01	
4.726563e+02	2.636719e+01	-4.710000e-01	-4.706250e-01	
4.736328e+02	2.539063e+01	-4.695000e-01	-4.683750e-01	
4.746094e+02	2.441406e+01	-4.657500e-01	-4.691250e-01	
4.755859e+02	2.343750e+01	-4.717500e-01	-4.702500e-01	
4.765625e+02	2.246094e+01	-4.687500e-01	-4.680000e-01	
4.775391e+02	2.148438e+01	-4.702500e-01	-4.668750e-01	
4.785156e+02	2.050781e+01	-4.661250e-01	-4.653750e-01	
4.794922e+02	1.953125e+01	-4.657500e-01	-4.713750e-01	
4.804688e+02	1.855469e+01	-5.343750e-01	-4.661250e-01	
4.814453e+02	1.757813e+01	-5.148750e-01	-4.691250e-01	
4.824219e+02	1.660156e+01	-4.976250e-01	-4.672500e-01	
4.833984e+02	1.562500e+01	-4.781250e-01	-4.717500e-01	
4.843750e+02	1.464844e+01	-4.608750e-01	-4.695000e-01	
4.853516e+02	1.367188e+01	-4.432500e-01	-4.706250e-01	
4.863281e+02	1.269531e+01	-4.230000e-01	-4.698750e-01	
4.873047e+02	1.171875e+01	-4.068750e-01	-4.698750e-01	
4.882813e+02	1.074219e+01	-3.870000e-01	-4.717500e-01	
4.892578e+02	9.765625e+00	-3.675000e-01	-4.706250e-01	
4.902344e+02	8.789063e+00	-3.480000e-01	-4.725000e-01	
4.912109e+02	7.812500e+00	-3.277500e-01	-4.713750e-01	
4.921875e+02	6.835938e+00	-3.082500e-01	-4.687500e-01	
4.931641e+02	5.859375e+00	-2.868750e-01	-4.732500e-01	
4.941406e+02	4.882813e+00	-2.688750e-01	-4.710000e-01	
4.951172e+02	3.906250e+00	-2.505000e-01	-4.706250e-01	
4.960938e+02	2.929688e+00	-2.302500e-01	-4.710000e-01	
4.970703e+02	1.953125e+00	-2.111250e-01	-4.710000e-01	
4.980469e+02	9.765625e-01	-1.908750e-01	-4.698750e-01	
4.990234e+02	0.000000e+00	-1.717500e-01	-4.710000e-01	
